index,country,surveyelapse,GS1,GS2,GS3,GS4,GS5,GS6,GS7,GS8,GS9,GS10,GS11,GS12,VCL1,VCL2,VCL3,VCL4,VCL5,VCL7,VCL8,VCL10,VCL11,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,operatingsystem,browser,introelapse,testelapse,Extraversion,Neuroticism,Agreeableness,Conscientiousness,Openness,Grit,highgrit
3585,US,125,3,2,2,4,2,4,2,1,4,2,2,4,1,1,0,1,1,0,0,1,0,0,1,1,1,High school,Urban,Female,Yes,19,Right,Christian (Protestant),Heterosexual,Indigenous/Native/White,No,Never married,3,3,3,4,3,4,3,3,3,2,3,2,4,3,3,2,4,2,2,2,4,5,4,4,4,4,5,4,4,4,4,4,4,4,5,5,5,4,4,4,3,2,4,4,4,4,4,3,2,4,4,Macintosh,Safari,4,120,3.1,2.8,4.2,4.2,3.5,2.6666666666666665,0
3586,US,165,4,2,4,5,4,4,3,3,4,5,2,3,1,1,1,1,1,0,1,1,0,1,1,1,1,High school,Urban,Male,No,18,Right,Christian (Other),Heterosexual,Indigenous/Native/White,No,Never married,2,4,4,4,5,4,5,4,3,4,2,4,5,2,2,5,4,4,4,4,3,4,4,4,5,4,4,4,4,4,3,3,4,4,4,2,3,3,4,2,5,5,5,5,5,5,5,5,5,4,5,Macintosh,Safari,6,339,3.9,3.7,4.0,3.4,4.9,3.5833333333333335,1
3588,US,247,5,3,3,2,3,5,4,3,3,5,1,5,1,1,0,1,1,0,0,1,0,1,1,1,1,University,Suburban,Female,Yes,33,Right,Christian (Catholic),Heterosexual,Other,No,Currently married,3,3,4,4,3,3,4,5,3,3,4,2,3,1,2,1,1,1,1,2,4,5,5,5,5,3,4,4,5,5,5,4,4,5,3,1,4,4,4,4,5,5,5,5,5,5,4,4,5,5,5,iOS,Safari,34,304,3.6,1.8,4.6,3.8,4.8,3.5,1
3589,US,685,4,1,1,2,2,3,4,2,3,1,2,3,1,1,1,1,1,0,0,1,0,1,1,1,1,High school,Suburban,Male,Yes,21,Right,Agnostic,Heterosexual,Indigenous/Native/White,No,Never married,3,4,5,5,2,5,4,5,2,4,5,3,4,2,5,3,4,4,5,4,5,4,5,5,5,5,4,5,3,5,5,2,1,3,3,2,1,4,3,2,2,4,3,3,5,4,4,4,2,2,4,Windows,Chrome,270,610,4.1,3.9,4.6,2.3,3.5,2.3333333333333335,0
3593,US,226,3,2,2,4,3,5,1,1,2,2,4,3,1,1,0,1,1,0,0,1,0,1,1,1,1,High school,Urban,Female,Yes,23,Right,Christian (Other),Heterosexual,Black,No,Never married,2,1,1,2,3,1,2,1,2,4,1,4,5,1,2,4,2,4,5,2,2,5,3,5,4,3,5,2,3,2,4,5,5,5,2,1,5,4,3,5,5,4,4,5,3,5,5,5,2,5,5,iOS,Safari,152,218,1.8,3.1,3.6,4.0,4.3,2.6666666666666665,0
3596,CA,189,5,1,1,3,1,5,1,1,3,2,2,1,1,1,1,1,1,0,0,1,0,0,1,1,1,University,Rural,Male,Yes,18,Right,Christian (Protestant),Heterosexual,Indigenous/Native/White,No,Never married,2,5,5,5,5,5,5,5,5,5,5,4,5,1,2,4,3,4,5,4,3,5,5,2,4,5,5,5,4,4,5,3,1,2,1,1,1,1,3,1,2,3,3,3,2,3,3,5,3,5,3,Macintosh,Safari,2,187,5.0,3.5,4.4,1.6,3.3,2.1666666666666665,0
3597,NP,127,4,4,3,2,3,4,2,4,5,3,2,3,1,1,0,1,1,0,1,1,0,0,1,1,1,University,Urban,Male,No,24,Right,Hindu,Homosexual,Asian,No,Never married,2,2,4,3,3,5,4,1,1,3,2,2,4,2,3,3,2,4,3,2,4,4,3,4,5,2,4,2,4,4,5,3,5,5,4,4,5,2,4,5,2,5,5,5,5,4,5,5,5,4,5,Windows,Chrome,3,168,2.8,2.9,3.7,3.9,4.8,3.25,0
3599,BS,145,3,1,3,2,2,5,3,3,4,4,3,5,1,1,0,1,1,0,0,1,0,1,1,1,1,High school,Suburban,Female,Yes,22,Right,Christian (Other),Heterosexual,Black,No,Never married,4,1,1,3,1,1,2,1,1,1,1,1,2,1,2,3,4,3,4,4,2,5,4,5,5,4,5,4,2,5,2,3,4,4,2,1,1,2,2,1,3,3,5,5,4,3,5,2,1,5,4,Windows,Chrome,97,162,1.3,2.6,4.1,2.3,3.7,3.1666666666666665,0
3600,RS,135,5,2,3,4,2,4,2,3,4,5,1,4,1,1,0,1,1,0,1,1,0,1,1,1,1,University,Urban,Male,No,24,Right,Christian (Other),Heterosexual,Indigenous/Native/White,No,Never married,2,4,4,5,4,5,5,4,5,5,2,2,3,1,2,2,3,2,2,2,4,4,4,5,4,5,5,4,5,5,4,3,1,4,5,3,1,4,4,4,5,5,5,5,5,5,2,5,5,5,5,Windows,Chrome,16,171,4.3,2.3,4.5,3.4,4.7,3.25,0
3601,US,205,4,3,4,3,3,5,3,4,4,4,3,5,1,1,0,1,1,0,0,1,0,0,1,1,1,High school,Suburban,Male,Yes,19,Both,Christian (Catholic),Heterosexual,Other,No,Never married,4,5,4,4,3,4,4,3,4,4,2,4,5,1,3,5,5,5,5,5,4,4,4,3,3,5,4,4,5,4,5,4,2,4,3,3,3,3,4,2,3,4,4,5,4,4,5,5,3,4,5,iOS,ChromeiOS,29,213,3.7,4.2,4.1,3.1,4.3,3.75,1
3604,US,168,5,2,4,2,2,4,4,2,4,4,4,4,1,1,0,1,1,0,0,1,0,0,0,1,1,University,Rural,Female,Yes,45,Right,Other,Heterosexual,Black,,Previously married,5,1,5,3,2,4,5,1,2,2,3,2,3,2,2,1,2,4,4,2,2,5,5,5,5,5,4,5,4,2,5,3,1,4,2,2,2,4,3,3,4,2,2,4,3,2,4,1,1,5,2,Windows,Microsoft Internet Explorer,18,229,2.8,2.4,4.5,2.8,2.6,3.4166666666666665,1
3606,CA,114,4,2,3,3,1,4,2,4,5,3,4,4,1,1,0,1,1,0,0,1,0,0,0,1,1,High school,Suburban,Female,Yes,18,Right,Atheist,Bisexual,Asian,No,Never married,2,1,3,2,2,4,4,2,1,1,1,4,4,2,2,2,3,2,2,1,2,3,1,4,3,4,4,3,4,3,3,3,2,4,4,2,2,4,4,3,4,2,2,3,3,4,4,3,2,4,4,Windows,Firefox,3,192,2.1,2.4,3.2,3.2,3.1,3.25,0
3610,US,297,3,5,1,3,3,5,2,4,3,5,3,4,1,0,0,1,0,0,0,1,0,0,0,1,1,High school,Suburban,Female,Yes,18,Right,Christian (Catholic),Heterosexual,Black,No,Never married,8,3,5,4,3,3,4,4,2,3,2,4,4,2,3,4,3,3,3,3,3,2,4,3,4,4,5,4,4,4,4,3,3,4,3,4,2,3,4,4,3,3,4,4,3,4,4,5,3,3,4,Windows,Firefox,10,476,3.3,3.2,3.8,3.3,3.7,3.4166666666666665,1
3611,AR,501,3,3,2,4,4,5,3,3,4,4,3,4,1,1,0,1,1,0,1,1,0,1,1,1,1,University,Urban,Female,No,31,Right,Christian (Catholic),Heterosexual,Indigenous/Native/White,Yes,Never married,2,2,4,4,2,4,4,3,3,4,3,3,4,2,2,3,2,2,2,3,1,4,4,3,5,4,5,5,4,4,5,3,3,5,3,2,2,3,4,3,4,2,3,4,3,4,5,4,2,5,4,Windows,Chrome,69,248,3.3,2.4,4.3,3.2,3.6,3.5,1
3612,US,148,4,2,3,2,2,5,3,2,4,4,2,3,1,0,0,1,1,0,0,1,0,0,1,1,1,High school,Urban,Female,Yes,20,Right,Christian (Protestant),Heterosexual,Indigenous/Native/White,No,Never married,2,2,3,3,2,4,2,3,1,3,2,1,4,1,3,4,2,3,4,3,4,5,5,4,5,4,4,2,5,4,4,5,4,4,4,2,2,5,2,4,3,3,5,3,4,4,4,4,2,5,4,Windows,Microsoft Internet Explorer,19,170,2.5,2.9,4.2,3.5,3.8,3.0,0
3614,US,109,3,2,3,4,5,3,3,4,4,3,4,4,1,1,0,1,1,0,0,1,1,1,1,1,1,University,Rural,Male,No,23,Right,Atheist,Heterosexual,Indigenous/Native/White,No,Never married,3,4,4,4,4,2,2,3,3,4,3,3,2,2,2,4,3,2,3,3,2,4,4,4,4,4,2,4,4,3,4,4,2,4,4,3,4,2,4,2,3,4,5,4,5,3,4,4,4,2,4,Windows,Chrome,3,157,3.3,2.6,3.7,3.2,3.9,3.5,1
3615,US,111,5,3,3,3,1,4,2,4,3,3,3,5,1,1,0,1,1,0,1,1,1,1,1,1,1,University,Suburban,Male,Yes,28,Right,Christian (Other),Homosexual,Indigenous/Native/White,No,Never married,2,4,4,3,4,5,4,5,4,3,3,4,3,2,2,4,4,4,4,1,4,2,3,3,2,4,4,4,4,4,3,3,3,3,3,3,5,3,4,3,3,5,5,5,5,3,5,1,5,5,4,Macintosh,Safari,144,150,3.9,3.2,3.3,3.3,4.3,3.25,0
3618,US,171,4,2,4,3,3,5,4,2,5,4,3,3,1,1,0,1,1,1,1,1,0,1,1,1,1,University,Rural,Female,Yes,22,Right,Christian (Other),Bisexual,Indigenous/Native/White,No,Never married,2,2,3,3,3,4,4,1,2,2,1,3,4,2,2,1,2,4,4,3,4,5,5,3,5,5,5,5,5,5,5,3,1,2,3,1,3,4,4,2,3,4,4,4,5,3,4,4,3,5,3,Windows,Chrome,4,294,2.5,2.9,4.8,2.6,3.9,3.5,1
3619,US,262,5,3,3,5,2,5,3,2,2,4,1,5,1,1,0,1,1,0,1,1,0,1,1,1,1,University,Urban,Male,Yes,22,Right,Christian (Protestant),Heterosexual,Other,Yes,Never married,4,3,1,4,3,5,5,5,1,4,2,5,5,5,5,4,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,3,1,5,3,3,5,5,4,3,4,3,5,5,5,5,5,4,4,5,5,Macintosh,Safari,2,610,3.3,4.8,4.8,3.6,4.6,3.3333333333333335,1
3624,SA,427,2,2,3,3,2,5,1,1,5,2,2,4,1,1,0,1,1,1,0,1,0,0,0,1,1,University,Urban,Male,No,50,Right,Muslim,Bisexual,Asian,No,Currently married,5,3,1,5,4,1,1,2,4,2,1,2,3,2,3,2,3,4,4,4,3,4,3,5,5,2,5,3,4,3,3,2,4,5,4,3,5,4,4,2,5,4,2,3,2,4,5,4,2,4,4,Windows,Microsoft Internet Explorer,300,842,2.4,3.0,3.7,3.8,3.4,2.6666666666666665,0
3625,US,162,5,1,1,2,1,5,1,1,2,2,3,2,1,1,0,1,0,0,0,1,0,1,1,1,1,High school,Suburban,Female,Yes,30,Right,Christian (Other),Bisexual,Indigenous/Native/White,No,Never married,4,1,3,5,5,4,4,5,1,1,1,1,2,1,2,4,2,1,1,1,1,1,4,4,5,1,5,5,5,5,5,2,2,5,4,1,1,2,2,1,5,2,4,2,4,2,2,2,1,2,1,Windows,Chrome,3,209,3.0,1.6,4.0,2.5,2.2,2.1666666666666665,0
3626,US,169,4,3,4,4,1,5,3,2,2,4,4,4,1,1,0,1,1,0,1,1,0,1,0,1,1,High school,Suburban,Male,Yes,44,Right,Christian (Other),Heterosexual,Indigenous/Native/White,No,Currently married,4,3,4,5,3,5,4,3,3,5,2,4,3,2,3,2,3,4,5,2,3,4,5,3,4,3,3,3,3,4,5,4,3,4,5,2,1,4,4,3,5,2,2,2,1,5,1,5,2,3,3,Windows,Microsoft Internet Explorer,73,206,3.7,3.1,3.7,3.5,2.6,3.3333333333333335,1
3628,US,211,4,2,2,5,1,5,4,3,2,5,1,5,1,1,0,1,1,1,1,1,0,1,1,1,1,University,Urban,Male,No,36,Right,Agnostic,Heterosexual,Other,No,Currently married,5,5,5,5,4,5,3,5,4,5,5,5,5,5,3,4,4,5,5,5,3,5,5,5,5,4,2,5,4,4,4,5,5,4,5,4,5,4,3,5,4,4,5,5,1,5,5,5,4,5,4,Windows,Microsoft Internet Explorer,11,301,4.6,4.4,4.3,4.4,4.3,3.25,0
3629,US,268,4,3,4,3,2,4,3,4,4,4,4,3,1,1,1,1,1,1,1,1,0,1,1,1,1,Graduate,Urban,Female,No,40,Right,Christian (Catholic),Heterosexual,Indigenous/Native/White,No,Currently married,3,1,3,4,2,4,4,2,1,2,4,4,4,2,3,4,4,5,5,4,4,5,3,5,4,4,5,2,3,3,4,3,3,3,4,2,3,3,3,3,3,4,3,2,2,3,4,4,4,2,3,Linux,Chrome,40,329,2.7,3.9,3.8,3.0,3.1,3.5,1
3632,CA,423,3,3,4,3,4,5,4,4,4,3,4,4,1,1,1,1,1,0,0,1,0,0,1,1,1,University,Urban,Female,Yes,51,Right,Christian (Catholic),Heterosexual,Indigenous/Native/White,No,Currently married,4,2,2,3,2,3,2,4,2,2,1,1,2,2,2,3,3,4,5,4,2,5,5,5,5,4,4,5,4,5,5,4,5,5,5,3,5,4,5,2,5,5,4,2,3,3,2,4,1,5,2,Windows,Chrome,7,395,2.3,2.8,4.7,4.3,3.1,3.75,1
3633,US,131,5,2,5,2,3,4,4,5,4,5,3,5,1,1,0,1,1,0,1,1,0,1,1,1,1,Graduate,Suburban,Female,Yes,23,Right,Agnostic,Bisexual,Indigenous/Native/White,No,Never married,1,2,3,3,3,3,4,2,4,3,3,2,2,2,2,3,3,3,4,5,2,5,5,5,5,5,5,5,4,4,3,3,5,5,4,1,3,4,4,1,4,4,5,5,5,5,5,4,3,5,5,Windows,Chrome,464,149,3.0,2.8,4.6,3.4,4.6,3.9166666666666665,1
3634,US,138,3,4,4,2,3,5,3,5,3,3,4,3,1,1,0,1,1,0,0,1,0,0,1,1,1,University,Urban,Female,No,23,Right,Agnostic,Heterosexual,Asian,No,Never married,2,1,3,5,3,4,4,4,4,4,2,3,3,2,3,3,5,3,4,3,4,2,4,2,2,1,3,4,4,4,2,3,5,5,5,5,5,3,3,4,3,2,4,4,4,4,5,5,2,3,4,Macintosh,Chrome,2,176,3.4,3.3,2.8,4.1,3.7,3.5,1
3635,CA,180,1,3,3,1,1,4,2,2,2,2,3,3,0,1,0,1,1,0,0,1,0,0,1,1,1,University,Urban,Female,Yes,24,Right,Atheist,Heterosexual,Indigenous/Native/White,No,Never married,3,1,1,2,1,2,5,1,1,2,1,1,3,1,1,1,1,1,1,1,1,5,3,1,5,3,3,4,4,4,3,1,1,5,1,1,5,4,3,2,3,3,4,5,4,4,5,3,4,5,5,Linux,Chrome,6,129,1.7,1.2,3.5,2.6,4.2,2.25,0
3636,US,161,5,3,2,4,1,5,2,1,3,5,2,5,1,1,0,1,1,0,0,1,0,1,1,1,1,High school,Urban,Male,Yes,20,Right,Agnostic,Heterosexual,Indigenous/Native/White,Yes,Currently married,3,4,2,3,2,4,3,4,1,3,2,3,3,3,4,5,4,3,4,2,4,1,5,1,4,2,2,4,4,4,5,3,1,4,3,2,2,3,2,3,3,4,3,3,4,4,3,5,4,4,4,Linux,Chrome,16,179,2.8,3.5,3.2,2.6,3.8,3.1666666666666665,0
3637,SG,231,4,5,4,5,4,4,4,5,5,4,3,4,1,1,1,1,1,1,0,1,1,1,1,1,1,Graduate,Urban,Male,No,35,Right,Hindu,Heterosexual,Asian,No,Currently married,2,2,4,4,2,4,4,5,2,2,2,4,4,3,4,4,3,5,5,4,4,4,4,5,4,5,4,4,4,4,4,4,4,3,5,4,5,4,4,4,3,5,4,2,4,3,2,4,4,2,3,Windows,Chrome,12,145,3.1,4.0,4.2,4.0,3.3,4.25,1
3639,NP,210,4,1,2,4,3,4,2,2,4,4,3,3,0,0,0,1,1,0,0,1,0,0,0,1,1,High school,Suburban,Female,No,18,Right,Hindu,Heterosexual,Asian,No,Never married,2,1,2,2,1,2,4,1,3,3,4,1,3,1,2,1,1,1,1,1,2,2,4,3,5,5,5,2,4,4,3,4,2,2,1,4,3,4,5,4,2,3,3,5,4,3,5,4,3,4,4,Windows,Chrome,7,356,2.3,1.4,3.7,3.1,3.8,3.0,0
3640,MY,195,2,3,1,3,1,3,3,3,2,2,4,4,1,1,0,1,0,0,0,1,0,0,0,1,1,High school,Rural,Female,No,18,Right,Muslim,,Asian,No,Never married,4,1,3,1,3,3,3,4,2,4,3,4,3,3,2,4,3,4,4,4,3,3,3,4,3,2,3,3,3,3,3,3,5,3,4,3,2,2,3,2,3,1,3,3,3,3,5,3,1,2,5,Linux,Chrome,4,168,2.7,3.4,3.0,3.0,2.9,2.5833333333333335,0
3646,US,132,5,1,2,3,2,5,2,4,3,5,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,Graduate,Urban,Female,Yes,60,Right,Buddhist,Heterosexual,Indigenous/Native/White,Yes,Previously married,4,4,3,4,3,3,4,4,3,4,3,3,4,2,2,5,5,5,5,4,3,5,5,5,4,5,4,5,4,5,5,3,2,4,4,2,3,2,5,4,3,4,4,5,5,5,5,4,2,3,5,Macintosh,Safari,22,180,3.5,3.8,4.7,3.2,4.2,3.25,0
3647,CA,158,4,1,2,3,2,4,1,2,2,2,2,4,1,1,0,1,1,0,1,1,1,1,1,1,1,Graduate,Suburban,Female,No,21,Right,Christian (Protestant),Heterosexual,Indigenous/Native/White,Yes,Never married,3,3,2,3,2,3,2,2,2,2,2,3,4,3,4,3,5,4,5,4,2,5,4,3,4,4,4,4,4,4,4,4,2,4,3,2,4,3,3,3,3,3,4,4,4,4,5,4,3,4,4,Linux,Chrome,11,148,2.3,3.7,4.0,3.1,3.9,2.4166666666666665,0
3648,SG,180,3,3,3,3,2,5,3,3,4,4,4,5,1,1,0,1,1,0,0,1,0,1,0,1,1,High school,Urban,Female,Yes,21,Right,Other,Heterosexual,Asian,No,Never married,3,3,3,4,2,2,4,2,3,3,1,1,4,1,3,2,2,3,3,2,3,4,5,3,5,4,4,4,3,4,3,4,4,5,3,3,5,3,4,3,4,3,2,5,3,3,5,4,1,5,3,Windows,Microsoft Internet Explorer,16,209,2.7,2.4,3.9,3.8,3.4,3.5,1
3650,US,193,4,4,4,5,5,5,4,3,5,4,4,4,1,1,1,1,1,0,1,1,0,1,1,1,1,University,Urban,Female,Yes,22,Right,Christian (Protestant),Heterosexual,Black,Yes,Never married,3,3,3,3,2,4,4,2,2,3,1,4,4,1,3,4,3,3,4,1,3,4,5,4,5,5,4,5,5,3,5,4,4,5,4,4,2,4,4,4,5,2,5,3,4,4,3,5,2,5,3,Windows,Microsoft Internet Explorer,6,219,2.7,3.0,4.5,4.0,3.6,4.25,1
3651,CA,145,3,2,2,2,1,4,3,2,2,1,3,4,1,1,1,1,1,1,0,1,0,1,1,1,1,High school,Urban,Female,Yes,35,Right,Agnostic,Asexual,Indigenous/Native/White,No,Currently married,3,2,2,2,1,1,2,1,2,1,1,2,3,2,2,3,3,3,4,2,2,4,2,5,5,3,4,4,3,4,4,2,2,3,2,1,2,3,4,4,4,5,4,5,4,2,5,3,5,4,4,Windows,Chrome,6,131,1.5,2.6,3.8,2.7,4.1,2.4166666666666665,0
3653,PH,224,4,3,1,1,3,4,4,4,3,2,4,3,1,0,0,1,1,0,0,1,0,0,0,1,1,High school,,Female,No,19,Left,Christian (Catholic),,Asian,No,Never married,3,3,5,5,3,5,5,3,5,1,1,1,3,1,3,3,3,3,1,3,3,1,5,3,5,5,5,5,5,5,5,3,3,5,3,5,3,3,5,5,5,3,5,3,3,3,3,5,3,5,3,Windows,Chrome,10,294,3.6,2.4,4.4,4.0,3.6,3.0,0
3654,CA,159,5,3,3,3,2,5,2,1,4,3,4,3,1,1,0,1,0,0,0,1,0,0,1,1,1,High school,Urban,Female,Yes,18,Right,Christian (Catholic),Heterosexual,Indigenous/Native/White,Yes,Never married,3,1,3,3,3,3,3,3,4,3,3,2,2,1,1,3,5,1,1,3,1,5,2,5,5,5,5,5,5,5,3,3,1,2,3,3,1,1,3,4,3,2,3,5,3,2,4,3,1,5,1,Macintosh,Chrome,3,147,2.9,2.0,4.5,2.4,2.9,3.1666666666666665,0
3655,US,157,5,4,5,5,2,5,3,3,4,5,1,5,1,1,0,1,1,0,1,1,0,0,1,1,1,University,Urban,Female,No,21,Left,Christian (Mormon),Homosexual,Asian,Yes,Never married,3,3,3,3,1,3,1,1,3,1,1,2,3,1,4,1,3,3,2,2,5,3,5,2,4,3,5,3,5,3,3,4,5,5,5,4,2,5,1,5,4,4,3,5,3,5,5,5,4,5,4,Windows,Chrome,11,183,2.0,2.6,3.6,4.0,4.3,3.9166666666666665,1
3657,US,413,5,3,4,4,1,4,4,4,3,2,3,5,1,1,0,1,1,0,1,1,0,0,1,1,1,High school,Urban,Female,Yes,19,Right,Agnostic,Heterosexual,Indigenous/Native/White,No,Never married,1,2,4,4,4,4,4,2,3,4,2,5,2,3,5,2,4,5,5,2,5,5,3,5,4,3,3,3,4,4,4,5,2,4,5,2,5,4,5,4,5,4,5,4,5,5,5,4,2,5,5,Windows,Chrome,8,585,3.3,3.8,3.8,4.1,4.4,3.5,1
3658,IN,237,4,3,2,5,4,3,4,4,4,2,4,3,1,0,0,1,1,0,0,1,0,0,0,1,1,Graduate,Rural,Female,No,20,Right,Muslim,,,Yes,Never married,3,3,5,4,2,4,3,4,3,2,4,3,4,1,3,2,2,2,2,2,3,4,4,3,4,4,4,4,4,4,3,3,2,4,3,4,4,4,2,3,4,5,4,5,4,4,4,4,4,4,4,Linux,Chrome,10,232,3.4,2.4,3.8,3.3,4.2,3.5,1
3660,KR,141,4,4,3,3,3,4,4,5,4,5,3,4,1,1,0,1,1,1,0,1,0,1,1,1,1,Graduate,Suburban,Male,Yes,44,Right,Christian (Protestant),Heterosexual,Asian,No,Currently married,4,5,4,4,4,3,4,2,4,4,3,4,4,1,4,4,4,3,4,3,4,5,4,2,2,2,4,2,4,4,4,4,2,4,5,4,3,4,4,4,5,4,4,4,4,4,4,4,3,5,3,Windows,Chrome,3,194,3.7,3.5,3.3,3.9,3.9,3.8333333333333335,1
3663,PH,345,3,4,4,4,4,3,4,3,4,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,University,Rural,Female,No,28,Right,Christian (Catholic),,Asian,Yes,Never married,3,2,4,3,3,3,3,2,2,2,3,3,3,3,4,2,2,4,4,4,2,3,3,5,4,3,3,4,4,4,2,3,5,3,3,3,4,2,3,3,3,3,3,4,3,3,4,3,2,4,3,Linux,AndroidBrowser,744,277,2.7,3.1,3.5,3.2,3.2,3.5,1
3665,DK,362,4,3,4,4,5,5,4,4,4,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,Graduate,Suburban,Female,No,42,Right,Christian (Protestant),Heterosexual,Indigenous/Native/White,Yes,Currently married,2,3,5,4,4,4,5,3,3,3,5,3,3,2,3,4,5,4,5,3,5,5,4,5,4,2,5,5,3,5,4,3,3,4,4,3,2,3,3,2,3,4,4,3,5,4,3,5,4,5,3,Windows,Chrome,3,205,3.9,3.7,4.2,3.0,4.0,4.166666666666667,1
3666,AU,102,4,1,2,3,2,3,2,2,2,2,2,2,1,1,1,1,1,0,1,1,0,1,1,1,1,University,Rural,Male,,26,Left,Christian (Catholic),Heterosexual,Indigenous/Native/White,No,Never married,2,2,4,4,3,4,4,4,3,3,2,4,4,2,2,5,5,3,5,5,5,4,5,5,4,5,4,5,4,5,5,2,1,2,2,1,1,2,4,2,2,5,4,5,5,4,5,4,5,5,5,Windows,Microsoft Internet Explorer,43,120,3.3,4.0,4.6,1.9,4.7,2.25,0
3673,Unknown,245,3,3,4,4,4,4,4,1,3,2,3,4,1,1,0,1,1,0,1,1,0,1,1,1,1,University,Suburban,Female,No,27,Right,Christian (Protestant),Homosexual,Black,No,Never married,6,3,3,4,3,3,4,4,3,4,3,2,3,2,2,2,2,2,2,2,2,2,4,2,4,4,5,4,5,4,4,3,2,4,2,3,4,4,4,4,4,5,2,5,3,4,5,4,4,4,4,Windows,Microsoft Internet Explorer,10,172,3.4,2.1,3.8,3.4,4.0,3.25,0
3674,ID,490,1,4,3,3,4,3,3,3,2,3,4,2,1,1,1,1,1,1,0,1,0,0,1,1,1,University,Rural,Male,No,20,Right,Christian (Protestant),Bisexual,Asian,No,Never married,5,1,2,3,3,2,1,1,1,2,5,2,5,1,3,1,2,3,1,1,3,2,5,5,5,2,5,5,3,4,3,2,1,4,5,2,1,4,2,3,3,3,2,4,3,2,2,3,2,5,2,Windows,Chrome,6,602,2.1,2.2,3.9,2.7,2.8,2.9166666666666665,0
3681,AU,159,3,3,4,3,3,4,4,3,3,5,4,4,1,1,1,1,1,1,0,1,1,1,1,1,1,University,Suburban,Female,Yes,23,Left,Christian (Catholic),Heterosexual,Asian,No,Never married,2,2,2,3,3,3,3,1,1,2,2,4,4,2,3,4,3,5,5,5,4,5,5,4,5,5,4,5,5,5,4,4,3,3,3,2,2,4,5,3,3,4,5,5,5,4,5,5,4,5,4,Linux,Chrome,10,223,2.2,3.9,4.7,3.2,4.6,3.5833333333333335,1
3684,ZA,121,3,2,2,3,1,4,3,3,2,2,2,3,1,1,0,1,1,0,0,1,0,0,0,1,1,University,Suburban,Female,Yes,24,Right,Hindu,Other,Asian,No,Never married,2,3,4,4,2,3,4,3,3,3,1,3,4,3,2,3,2,2,2,3,2,5,5,4,5,4,5,5,5,5,4,3,1,3,2,3,2,3,3,3,3,4,4,4,2,4,4,4,3,4,4,Macintosh,Safari,4,140,3.0,2.6,4.7,2.6,3.7,2.5,0
3687,US,233,5,3,1,5,1,5,2,1,3,5,2,4,1,1,0,1,1,0,0,1,0,1,1,1,1,High school,Rural,Female,Yes,39,Right,Christian (Protestant),Heterosexual,Indigenous/Native/White,No,Currently married,3,2,3,3,1,4,4,3,4,2,1,2,5,1,2,2,1,1,1,1,4,5,5,5,5,5,5,4,4,4,1,3,1,3,3,2,2,4,4,1,4,3,2,5,1,3,5,2,1,5,4,iOS,Safari,11,260,2.7,2.0,4.3,2.7,3.1,3.0833333333333335,0
3689,ZA,248,5,1,3,5,3,5,1,1,4,2,1,4,0,1,1,1,1,0,0,1,0,0,1,1,1,Graduate,Urban,Female,Yes,56,Right,Christian (Protestant),Heterosexual,Indigenous/Native/White,Yes,Currently married,4,5,4,5,3,4,4,5,3,3,4,5,4,2,3,2,3,3,3,2,3,5,5,3,4,4,4,5,4,5,4,5,1,2,3,3,3,4,3,4,3,4,4,5,4,5,4,4,3,4,4,Windows,Microsoft Internet Explorer,78,287,4.0,3.0,4.3,3.1,4.1,2.9166666666666665,0
3690,IN,213,3,2,1,5,1,2,2,1,1,2,4,1,1,1,0,1,1,1,0,1,0,0,1,1,1,Graduate,Urban,Female,No,23,Right,Hindu,Heterosexual,Asian,No,Never married,2,5,5,3,5,5,5,1,1,5,1,5,3,3,5,5,5,1,1,1,1,1,5,3,5,5,5,4,5,5,4,1,2,3,2,3,1,4,2,1,1,3,5,3,5,1,5,2,1,5,4,Windows,Microsoft Internet Explorer,4,356,3.6,3.0,4.2,2.0,3.4,2.0833333333333335,0
3691,US,311,1,5,5,1,5,4,4,1,5,5,5,5,1,0,0,1,0,0,0,1,0,0,0,1,1,High school,Urban,Male,No,31,Right,Muslim,Heterosexual,Asian,Yes,Never married,4,2,1,3,3,3,3,4,5,3,1,3,4,1,3,4,3,3,4,3,3,2,3,3,4,3,4,3,4,5,5,5,5,5,5,3,5,5,5,5,5,2,3,3,1,3,3,4,1,2,2,Windows,Chrome,2,430,2.8,3.1,3.6,4.8,2.4,3.8333333333333335,1
