surveyelapse,VCL1,VCL2,VCL3,VCL4,VCL5,VCL7,VCL8,VCL10,VCL11,VCL13,VCL14,VCL15,VCL16,familysize,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,introelapse,testelapse,Grit,highgrit,survey_time_score,vocab_score,married_Currently married,married_Never married,married_Previously married,married_Unknown,browser_AndroidBrowser,browser_Chrome,browser_ChromeiOS,browser_Firefox,browser_Microsoft Internet Explorer,browser_Opera,browser_Safari,browser_SeaMonkey,browser_UCBrowser,browser_Unknown,operatingsystem_Blackberry,operatingsystem_ChromeOS,operatingsystem_Linux,operatingsystem_Macintosh,operatingsystem_Unknown,operatingsystem_Windows,operatingsystem_Windows Phone,operatingsystem_iOS,age_group_18-30,age_group_30-45,age_group_45+
135,0,1,0,1,1,0,0,1,0,0,1,1,1,2,3,5,3,3,4,5,4,1,2,3,3,4,2,2,4,5,3,4,4,5,5,4,3,4,5,3,5,4,4,4,4,4,4,4,5,5,4,3,4,4,3,4,4,4,4,5,4,3,4,4,99,127,3.9166666666666665,1,361,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
97,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,4,1,4,4,4,1,4,4,2,2,1,2,4,2,1,2,2,2,4,3,2,4,2,4,2,5,4,4,4,4,5,2,5,5,5,4,5,4,5,5,5,5,4,5,5,5,4,5,4,169,4.0,1,270,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
237,1,1,1,1,1,0,0,1,0,0,1,1,1,2,4,5,5,3,4,4,5,3,5,3,5,4,4,3,5,5,4,5,5,3,4,1,5,4,5,3,5,3,5,5,4,2,5,3,4,5,5,3,4,4,5,3,4,3,3,5,5,2,4,4,5,229,3.8333333333333335,1,471,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,1,0,1,1,0,1,1,0,0,0,1,1,3,3,4,3,3,4,4,4,2,3,4,2,3,2,2,3,3,2,2,2,3,1,3,1,1,1,2,1,2,1,2,4,4,5,4,5,5,5,5,4,2,3,5,4,3,4,4,4,3,2,3,2,117,3.6666666666666665,1,232,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
308,1,1,0,1,1,1,1,1,0,1,1,1,1,4,3,4,3,5,4,5,5,4,4,5,3,3,2,1,4,4,2,3,2,5,4,4,3,3,3,1,3,3,3,3,4,3,5,4,1,2,4,3,4,5,4,5,5,5,5,1,5,4,3,5,4,125,3.8333333333333335,1,437,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
136,1,1,1,1,1,0,0,1,1,1,1,1,1,3,3,4,3,1,4,4,3,3,2,2,4,5,2,3,3,2,3,5,3,3,5,5,5,5,5,5,5,3,5,5,3,4,5,3,3,4,5,3,3,3,4,5,5,5,4,5,5,5,4,5,9,137,3.8333333333333335,1,282,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
227,1,1,0,1,0,0,1,1,0,1,1,1,1,2,3,4,3,3,3,4,3,5,4,2,4,4,4,5,4,5,4,5,5,5,2,2,3,1,2,2,2,4,2,4,3,3,2,3,2,3,3,3,2,3,4,5,3,5,5,5,3,3,3,4,2,410,3.083333333333333,0,639,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
201,1,1,1,1,1,0,1,1,0,1,1,1,1,4,2,1,3,2,2,5,2,2,2,1,4,4,4,4,4,4,5,5,4,4,4,3,2,2,2,3,4,3,3,2,3,3,4,4,2,4,4,4,2,3,4,5,5,4,4,5,5,4,5,5,10,332,2.583333333333333,0,543,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
371,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,3,4,3,2,5,3,4,4,3,2,4,4,3,4,4,3,5,5,4,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,3,4,4,3,301,4.583333333333333,1,675,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
197,1,1,1,1,1,0,0,1,0,1,1,1,1,3,4,5,3,4,4,3,3,4,5,2,4,4,2,4,4,4,2,4,5,5,5,5,5,4,4,4,4,5,4,4,2,2,3,2,1,2,4,2,1,3,4,4,4,5,3,3,4,4,3,4,85,215,3.333333333333333,1,497,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
101,1,1,0,1,1,0,0,1,1,1,1,1,1,3,1,1,3,1,2,2,1,1,1,1,1,2,1,2,3,3,2,3,2,3,5,4,2,4,5,4,5,5,4,3,3,1,5,2,1,1,3,2,3,2,4,3,4,5,2,4,3,5,5,4,4,128,2.5,0,233,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
250,1,1,0,1,1,0,1,1,0,0,1,1,1,8,2,5,4,2,4,3,2,3,3,1,2,3,1,3,3,2,4,4,3,3,3,5,4,4,4,4,3,4,4,5,3,5,5,5,4,4,4,4,5,4,3,3,3,3,4,4,4,1,5,4,33,315,3.75,1,598,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
222,1,1,0,1,1,0,0,1,0,0,1,1,1,2,3,5,3,2,3,2,3,1,3,3,4,2,1,3,2,2,1,1,1,2,1,5,3,5,4,4,4,5,4,5,4,2,2,1,3,5,5,4,5,3,2,4,4,2,4,4,4,3,4,5,45,239,3.25,0,506,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
163,1,1,0,1,1,0,0,1,0,1,1,1,1,2,3,4,4,3,4,4,1,2,4,2,1,3,1,3,4,3,3,4,3,3,5,5,4,5,5,4,5,5,4,3,5,5,5,4,3,5,4,4,2,4,4,4,3,4,3,4,3,3,5,4,15,134,2.833333333333333,0,312,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
136,1,1,0,1,1,0,0,1,0,1,1,1,1,2,1,3,1,2,2,3,1,1,2,1,3,5,1,1,5,5,3,3,1,3,1,1,1,1,1,1,1,2,1,1,5,5,5,3,4,5,5,2,5,5,4,3,5,2,5,5,5,3,3,5,6,138,2.4166666666666665,0,280,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
139,1,1,0,1,1,0,0,1,0,1,1,1,1,6,4,3,3,2,3,3,2,3,3,2,1,2,2,3,4,2,2,2,2,3,2,4,2,4,4,4,4,3,3,3,2,2,3,2,1,2,4,2,2,2,3,3,5,3,4,5,3,3,4,4,3,214,2.333333333333333,0,356,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
271,1,1,1,1,1,0,0,1,0,0,1,1,1,4,2,5,3,2,3,5,2,3,4,2,3,2,2,2,4,4,4,2,3,4,2,5,4,4,4,4,4,4,5,3,4,5,4,4,3,4,5,5,4,2,4,4,4,4,4,4,4,2,4,4,262,264,4.083333333333333,1,797,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
147,1,1,0,1,1,1,1,1,1,1,1,1,1,5,3,4,4,3,3,4,3,4,2,2,4,4,2,3,4,3,3,4,4,3,5,5,5,4,5,4,5,4,4,3,4,3,5,5,3,3,3,5,3,4,4,5,5,5,4,5,3,2,5,4,16,194,4.333333333333333,1,357,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
132,0,1,0,0,1,0,0,1,0,0,0,1,1,2,5,5,3,5,3,3,5,3,3,3,3,3,3,4,3,1,3,3,1,5,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,1,1,3,5,3,3,5,4,1,3,1,4,142,2.833333333333333,0,278,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
200,1,1,0,1,1,0,0,1,0,0,0,1,1,2,4,4,4,2,4,4,4,2,4,2,2,2,2,2,2,4,2,2,4,2,4,4,4,4,2,4,4,4,4,4,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,4,2,2,4,4,10,222,2.833333333333333,0,432,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
642,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,5,3,3,1,3,1,1,3,3,5,3,3,5,3,3,5,5,3,5,5,5,5,5,5,5,3,5,3,5,5,5,3,5,5,5,5,5,3,3,3,5,5,3,5,3,1,3,3,11,798,3.4166666666666665,1,1451,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
303,1,1,0,1,1,0,0,1,0,0,1,1,1,2,4,5,5,5,5,5,5,2,4,5,5,5,4,5,5,5,5,5,1,5,5,4,2,3,3,1,4,4,1,4,2,4,4,4,4,5,3,3,4,4,3,4,5,5,5,5,3,4,4,5,14,291,3.9166666666666665,1,608,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
135,1,1,0,1,1,0,0,1,0,1,1,1,1,3,2,2,3,2,3,3,3,2,1,3,1,3,2,1,5,3,4,4,4,2,5,4,4,4,5,4,5,4,5,4,2,2,3,3,2,3,2,2,3,2,3,4,4,5,3,5,3,3,4,5,2,143,2.25,0,280,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
213,1,1,0,1,0,0,1,1,0,0,0,0,1,5,4,5,5,5,5,5,3,5,5,4,3,3,2,3,2,4,2,2,3,4,4,4,3,4,4,3,4,4,4,4,4,5,4,5,5,5,4,5,3,5,4,4,3,3,5,4,4,3,4,4,13,393,4.25,1,619,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
185,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,3,2,2,4,4,2,1,1,2,5,4,3,2,4,4,2,3,4,2,5,2,5,5,5,5,2,5,5,5,4,1,2,1,1,1,2,5,2,4,5,5,5,5,5,5,5,2,5,5,347,191,4.333333333333333,1,723,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
141,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2,2,2,3,1,4,3,2,3,4,2,1,2,3,2,2,4,2,5,5,4,5,5,4,4,4,5,1,3,2,4,2,2,2,4,3,2,4,5,5,4,5,5,5,5,5,5,5,120,256,2.6666666666666665,0,517,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
165,1,1,1,1,1,0,0,1,0,1,1,1,1,2,4,2,4,2,3,2,1,2,4,2,4,4,1,4,4,4,5,4,4,2,2,4,2,4,4,4,3,4,4,3,2,2,5,1,1,1,4,4,2,4,1,5,4,5,4,4,5,2,4,4,61,164,2.583333333333333,0,390,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
407,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,4,4,4,4,4,2,2,3,3,3,3,2,3,2,3,4,3,4,5,4,4,4,5,5,3,4,4,4,4,3,4,5,5,5,5,5,4,4,3,4,4,5,4,5,4,3,4,4,7,112,3.5,1,526,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
116,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,5,4,4,5,4,5,1,3,2,2,4,2,4,3,3,3,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,5,4,4,4,4,2,3,2,4,3,2,4,6,200,3.9166666666666665,1,322,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
203,1,0,1,1,1,0,0,0,0,0,0,1,1,1,4,5,4,5,4,5,5,4,5,4,2,3,1,5,3,1,1,1,1,5,4,5,2,4,5,3,5,3,4,1,3,3,5,4,3,5,3,4,4,2,3,5,5,5,3,5,3,1,5,5,5,311,3.5,1,519,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
257,1,0,0,0,1,0,0,1,0,0,1,0,1,1,3,5,4,4,5,4,3,4,4,2,4,4,4,2,2,4,3,3,2,3,4,5,2,4,4,4,4,3,4,4,4,1,5,2,3,3,3,2,4,5,3,4,5,4,5,5,4,3,4,5,9,172,3.75,1,438,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
163,1,1,0,1,1,0,1,1,0,1,1,1,1,2,1,3,2,5,1,5,1,3,2,1,1,4,1,1,1,2,1,1,3,1,2,5,2,5,5,3,5,4,5,4,5,1,5,5,2,1,3,3,3,4,5,1,5,3,5,5,5,2,4,5,39,171,3.1666666666666665,0,373,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
170,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,3,3,3,4,4,4,2,3,2,1,2,1,2,2,4,2,2,4,3,5,3,4,5,4,4,5,5,5,4,2,2,2,4,3,4,4,4,3,3,5,3,4,3,3,4,4,4,4,4,8,122,3.0,0,300,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
114,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,1,3,2,2,4,2,2,3,4,4,4,4,2,4,4,3,4,4,2,2,4,3,3,3,5,4,4,5,4,4,3,4,2,4,5,5,4,4,3,4,5,4,4,4,14,167,4.0,1,295,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
204,1,0,0,1,1,0,0,1,0,0,0,0,1,5,3,4,3,5,3,4,2,4,3,3,1,4,4,5,5,3,4,5,5,5,3,5,5,3,3,1,1,2,3,4,4,3,3,4,3,2,4,3,4,4,4,4,3,4,4,5,5,5,3,4,5,274,4.0,1,483,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
386,1,0,0,1,1,0,0,1,0,1,0,1,1,2,1,2,2,1,2,2,1,4,4,2,3,3,1,4,1,2,3,4,2,4,5,3,5,5,5,5,3,3,5,3,1,2,4,3,1,1,1,3,1,2,3,4,5,5,4,4,2,3,4,4,4,734,1.8333333333333333,0,1124,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
230,1,1,0,1,1,0,1,0,0,1,0,1,1,2,3,3,4,3,4,4,4,4,4,2,4,3,1,2,2,4,4,4,4,3,2,3,4,4,3,4,4,3,4,4,4,4,4,4,2,4,5,2,4,4,4,4,5,4,4,4,4,2,4,4,2,212,3.333333333333333,1,444,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,1,1,0,1,1,0,0,1,0,0,1,0,1,3,1,4,2,2,2,4,5,2,2,2,2,2,1,2,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4,4,4,4,2,5,4,5,5,4,4,2,1,2,4,2,4,2,2,1,2,2,3,164,2.833333333333333,0,278,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
237,1,1,0,1,1,0,0,1,0,0,1,1,1,1,4,4,4,4,4,4,5,4,4,2,5,4,3,4,4,4,4,4,4,5,1,5,5,5,4,5,5,5,5,5,4,5,4,5,3,4,4,3,4,4,3,2,4,2,4,4,4,3,3,4,6,197,3.333333333333333,1,440,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
237,0,0,0,1,0,0,0,1,0,0,0,1,1,3,4,3,4,3,3,5,3,4,4,4,3,3,2,3,3,3,2,3,4,3,3,4,4,4,4,4,2,5,4,4,2,2,5,2,3,5,3,5,3,4,2,4,5,4,4,5,2,2,3,4,11,406,2.833333333333333,0,654,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
243,1,1,1,1,1,1,1,1,0,1,1,1,1,4,3,4,4,4,3,4,3,2,3,2,2,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,3,2,5,4,2,4,3,4,1,4,5,5,5,5,4,5,4,4,4,5,85,320,3.75,1,648,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
357,1,0,0,1,0,0,0,0,0,0,0,0,1,4,3,5,5,2,4,3,1,1,1,3,1,5,4,1,3,4,5,5,3,5,1,4,5,5,5,5,5,5,5,5,5,2,5,5,3,1,4,4,3,3,3,3,3,3,3,3,4,1,2,3,31,354,4.5,1,742,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
96,1,1,1,1,1,0,1,1,0,1,1,1,1,2,2,4,2,1,3,4,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,4,1,1,5,1,5,2,5,4,3,4,2,2,4,4,5,2,4,5,5,2,5,5,2,5,5,5,5,4,158,3.25,0,258,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
203,1,1,0,1,1,0,1,1,0,0,1,1,1,1,4,2,4,3,4,3,5,4,4,2,1,4,1,3,2,3,1,2,2,4,4,3,5,5,4,4,3,5,5,3,4,3,5,5,1,1,2,3,3,4,5,5,5,5,5,5,5,5,5,5,24,200,3.1666666666666665,0,427,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,3,5,4,1,1,1,5,2,3,2,3,2,4,3,3,4,2,3,3,3,1,3,5,3,3,3,2,5,5,5,5,5,4,5,4,1,3,3,5,5,3,5,2,3,3,2,3,5,290,3.9166666666666665,1,501,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,1,3,1,1,1,1,5,5,5,5,5,3,4,5,2,5,1,2,1,1,1,1,1,2,1,4,4,3,5,4,4,4,4,5,4,4,5,4,4,4,5,5,5,5,3,4,8,143,3.1666666666666665,0,250,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
126,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,5,5,4,3,4,4,3,4,4,3,4,2,5,1,5,5,5,3,5,1,5,3,2,1,5,1,2,3,3,2,2,4,4,1,2,4,1,1,1,4,5,4,5,4,5,5,4,2,5,4,176,1.75,0,306,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
125,1,1,1,1,1,0,0,1,1,1,1,1,0,2,3,2,5,5,5,5,1,4,5,4,2,2,1,4,5,4,5,5,2,5,5,4,5,5,4,4,5,5,5,3,4,1,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,4,4,5,3,183,4.333333333333333,1,311,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
218,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,3,3,2,1,3,4,1,3,4,4,3,4,4,2,2,3,2,5,5,4,5,2,5,5,3,5,5,2,2,2,5,4,1,4,3,2,5,5,5,5,5,5,5,5,4,4,4,32,228,3.9166666666666665,1,478,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
434,1,1,1,1,1,1,0,1,0,1,1,1,1,4,3,5,3,4,5,4,5,3,4,2,2,4,2,2,2,3,2,3,3,2,5,5,2,4,4,4,5,4,4,3,5,2,4,3,2,2,5,3,2,3,5,5,4,5,4,5,4,4,5,4,26,248,3.0,0,708,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
118,1,1,0,1,1,0,0,1,0,1,1,1,1,2,2,3,4,5,5,5,4,2,1,2,1,3,1,4,3,5,2,5,2,5,5,4,5,4,4,5,4,4,4,4,5,5,5,5,4,5,5,5,4,5,3,2,1,1,5,1,5,1,5,3,5,134,4.083333333333333,1,257,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
349,1,1,1,1,1,0,0,1,0,1,1,1,1,2,2,4,2,2,2,2,1,2,2,1,4,4,2,4,4,5,4,5,4,4,4,2,3,2,4,2,2,2,2,2,3,4,4,4,2,4,3,3,2,4,4,4,4,4,4,4,4,4,5,3,11,1331,3.8333333333333335,1,1691,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
813,1,1,1,1,1,0,1,1,0,1,1,1,1,4,5,5,4,5,5,4,5,4,4,5,2,2,2,2,3,2,3,3,3,3,5,5,4,5,5,4,5,5,5,5,4,2,5,3,4,3,4,5,4,4,3,3,5,4,4,5,4,3,4,4,189,756,4.0,1,1758,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
161,1,1,0,1,1,1,1,1,0,0,1,1,1,4,2,5,4,3,4,5,5,2,4,2,2,3,3,2,4,2,2,2,2,2,5,5,4,4,4,4,4,4,3,4,5,3,4,4,2,2,4,3,3,4,3,4,3,5,4,2,3,2,5,5,14,187,3.1666666666666665,0,362,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
394,1,1,0,1,1,0,0,1,0,0,0,1,1,2,3,1,3,3,1,2,1,1,1,1,3,4,1,4,1,4,3,3,2,3,4,5,5,5,1,1,3,3,4,5,2,1,3,3,1,5,1,2,3,5,1,4,5,5,3,5,5,1,3,3,4,389,2.083333333333333,0,787,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
695,1,1,1,1,1,1,0,1,0,0,1,1,1,2,2,5,4,4,5,5,3,4,4,2,3,4,4,5,5,4,5,4,5,5,2,5,5,4,5,4,5,5,4,5,4,3,5,4,2,3,4,2,2,5,4,5,5,5,4,5,4,3,5,5,12,546,3.5,1,1253,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
205,1,1,0,1,1,0,0,1,0,0,1,1,1,2,4,5,4,5,4,4,5,3,3,3,4,4,3,4,5,4,4,5,4,5,5,5,5,5,4,4,5,4,4,5,3,3,4,4,3,4,3,4,4,4,4,3,4,3,5,2,5,3,4,4,8,164,4.166666666666667,1,377,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
132,1,1,0,1,1,0,0,1,0,0,1,1,1,2,2,2,3,2,3,4,1,2,2,3,4,3,2,3,3,4,4,4,4,4,4,4,5,4,4,4,4,3,4,3,4,4,4,4,3,4,4,5,4,4,5,4,3,4,3,3,4,4,3,3,8,145,3.75,1,285,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
250,1,1,1,1,1,0,1,1,1,0,1,1,1,2,4,4,3,3,5,5,4,3,2,4,1,3,1,1,1,1,1,1,1,1,5,5,3,5,5,4,5,4,5,5,1,2,5,1,1,1,2,1,1,3,4,5,5,5,5,5,5,5,5,5,4,312,1.75,0,566,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
242,1,1,1,1,1,0,0,1,0,1,1,1,1,6,5,4,2,2,5,4,3,1,2,3,3,4,3,3,3,2,2,1,1,2,5,3,1,3,3,3,1,3,3,3,2,2,2,4,1,2,3,3,4,2,2,3,5,4,3,5,3,2,5,3,16,393,2.75,0,651,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
154,1,1,0,1,1,0,0,1,0,0,1,1,1,7,2,3,4,3,5,4,4,1,1,4,1,3,2,3,4,3,4,4,3,4,2,3,4,4,4,4,4,4,4,4,3,2,4,3,4,2,3,4,4,3,4,5,3,2,3,2,4,4,4,4,4,162,3.083333333333333,0,320,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
117,0,1,0,1,1,0,1,1,0,1,1,1,1,2,5,5,5,5,5,5,5,3,5,5,1,3,2,1,1,1,1,1,1,1,5,5,2,4,5,4,5,4,5,5,4,4,2,1,1,2,4,2,4,4,5,4,3,2,4,2,4,5,3,4,6,133,3.0,0,256,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
187,1,1,0,1,1,0,0,1,0,0,1,1,1,2,3,1,2,1,2,2,1,1,2,1,2,2,1,3,2,3,2,4,2,5,2,3,5,2,1,3,2,4,3,3,4,3,5,5,4,5,5,5,5,5,5,5,4,3,5,4,5,4,5,5,10,214,3.25,0,411,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98,1,1,1,0,1,0,1,1,0,1,1,1,1,2,2,5,3,3,3,4,4,4,3,3,1,2,2,2,2,2,2,2,2,3,5,4,4,4,4,4,4,4,5,4,4,2,3,2,3,2,3,4,4,4,4,4,5,4,5,5,3,4,4,5,2,123,4.0,1,223,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
207,1,1,0,1,1,0,0,1,0,1,1,1,1,3,2,3,2,4,3,4,3,2,3,1,1,3,1,2,3,3,4,5,2,3,5,4,2,5,5,3,5,5,4,5,5,5,4,5,3,5,4,3,5,4,3,3,4,3,4,4,3,1,5,4,87,197,3.4166666666666665,1,491,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149,1,1,0,1,1,0,1,1,0,0,1,1,1,1,2,2,2,2,3,5,2,2,3,1,3,3,2,2,2,3,2,2,2,2,4,4,4,5,4,4,4,4,5,4,3,4,5,4,3,4,4,2,3,4,5,5,5,5,5,4,5,4,5,5,3,185,3.083333333333333,0,337,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
125,1,1,0,1,1,0,0,0,0,0,1,1,1,4,1,2,2,1,3,4,2,4,1,1,4,5,2,2,3,3,2,2,3,3,3,1,5,3,3,3,2,3,3,3,5,5,5,4,4,5,5,3,5,4,1,3,4,4,4,5,3,2,4,4,2,155,3.75,1,282,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
153,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,3,2,3,4,4,2,4,4,2,4,4,3,3,4,4,2,4,2,4,5,4,2,4,4,4,4,3,4,3,4,2,4,3,2,2,4,4,3,4,4,5,5,5,5,4,4,2,4,5,3,162,2.9166666666666665,0,318,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
